,Unnamed: 0,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,PER_norm,TS%_norm,USG%_norm,WS/48_norm,BPM_norm,VORP_norm,PerfScore
616,616,Udoka Azubuike,24.0,PHO,C,16.0,0.0,113.0,12.3,0.609,0.0,0.565,11.6,20.0,16.0,3.6,0.4,4.7,12.2,12.6,0.1,0.1,0.2,0.1,-3.0,-0.1,-3.2,0.0,none,-0.011867537791463021,0.5855866785754612,-0.846761972724863,0.2808304942420487,-0.21616409712031415,-0.3652556690541126,-0.09560535064554047
617,617,Matthew Hurt,23.0,MEM,PF,8.0,0.0,113.0,8.4,0.453,0.588,0.088,8.4,7.1,7.7,5.1,1.3,2.5,5.4,14.2,0.0,0.1,0.1,0.031,-3.0,-0.7,-3.7,-0.1,none,-0.5983899012264586,-0.827886390764772,-0.5901885631219403,-0.3438325985424026,-0.3087518659917774,-0.45222130454318704,-0.520211770698423
618,618,Jalen Hood-Schifino,20.0,LAL,SG,21.0,0.0,109.0,-1.5,0.316,0.333,0.444,2.1,10.7,6.6,9.1,1.3,1.6,14.3,24.9,-0.6,0.1,-0.5,-0.222,-12.4,-3.7,-16.1,-0.4,none,-2.087254362253755,-2.0692056888392076,1.1256461135976048,-2.6342639387520568,-2.604928534004066,-0.7131182110104104,-1.4971874368769817
619,619,Dylan Windler,27.0,3TM,SF,17.0,0.0,108.0,14.2,0.717,0.9,0.0,2.9,13.4,8.1,12.3,0.9,0.0,6.3,12.5,0.3,0.0,0.3,0.14,1.7,-1.0,0.7,0.1,none,0.2738741264460987,1.5641449573494688,-0.8627978108250456,0.642954026291006,0.5060205000770992,-0.2782900335650381,0.30765096096226485
620,620,Dylan Windler,27.0,NYK,SF,3.0,0.0,7.0,15.5,0.75,1.0,0.0,0.0,16.1,8.0,20.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.238,3.7,3.8,7.4,0.0,none,0.4693815809244307,1.863148875863749,-0.8948694870254108,1.530156679810951,1.7466966029547069,-0.3652556690541126,0.7248764305790524
621,621,Dylan Windler,27.0,LAL,SF,8.0,0.0,28.0,15.9,0.667,0.889,0.0,0.0,11.3,6.0,28.2,0.0,0.0,0.0,13.9,0.1,0.0,0.1,0.194,3.8,-0.6,3.2,0.0,none,0.5295377207639175,1.1111087171763177,-0.6382960774224882,1.1318207945570982,0.9689593444344154,-0.3652556690541126,0.45631247174252465
622,622,Dylan Windler,27.0,ATL,SF,6.0,0.0,73.0,13.4,0.737,0.895,0.0,4.3,14.0,9.0,5.5,1.3,0.0,9.5,12.0,0.1,0.0,0.2,0.11,0.6,-1.6,-0.9,0.0,none,0.15356184676712542,1.7453594534187296,-0.942977001325959,0.37136137725428797,0.20973963968841683,-0.3652556690541126,0.19529827445808134
623,623,Malik Williams,25.0,TOR,C,7.0,2.0,107.0,4.9,0.272,0.147,0.059,15.1,24.1,19.5,2.4,1.4,3.3,7.9,15.1,-0.3,0.1,-0.2,-0.069,-7.8,-3.7,-11.5,-0.3,none,-1.1247561248219675,-2.467877580191581,-0.4458660202202963,-1.249141428664796,-1.753121060386604,-0.6261525755213359,-1.2778191316344303
624,624,Armoni Brooks,25.0,BRK,PG,10.0,0.0,104.0,8.3,0.448,0.696,0.043,7.2,11.9,9.5,6.9,0.5,0.9,6.0,20.8,-0.1,0.1,0.0,-0.018,-2.2,-3.7,-5.8,-0.1,none,-0.6134289361863303,-0.8731900147820872,0.46817675149011584,-0.7874339253023752,-0.6976204952519229,-0.45222130454318704,-0.4926196540959644
625,625,Maxwell Lewis,21.0,LAL,SF,34.0,0.0,103.0,-3.9,0.246,0.429,0.143,2.3,2.1,2.2,6.8,0.9,0.8,30.9,13.6,-0.5,0.0,-0.4,-0.195,-10.3,-3.2,-13.5,-0.3,none,-2.4481912012906752,-2.70345642508162,-0.6864035917230363,-2.389830554619011,-2.123472135872457,-0.6261525755213359,-1.8295844140180224
626,626,Harry Giles,25.0,2TM,C,23.0,0.0,100.0,14.8,0.503,0.28,0.26,12.8,20.0,16.4,10.5,1.0,2.7,9.7,26.7,0.0,0.1,0.1,0.027,-2.7,-2.0,-4.8,-0.1,none,0.364108336205329,-0.37485015059162036,1.4142911994008929,-0.38004495174729835,-0.5124449575089964,-0.45222130454318704,0.009806361869186606
627,627,Harry Giles,25.0,BRK,C,16.0,0.0,81.0,18.5,0.543,0.25,0.295,15.7,19.5,17.6,13.0,0.6,3.3,10.8,29.8,0.0,0.1,0.1,0.071,-1.1,-1.8,-2.8,0.0,none,0.9205526297205812,-0.012421158453098644,1.9114021805065557,0.018290933506554592,-0.1420938820231435,-0.3652556690541126,0.38841250570055613
628,628,Harry Giles,25.0,LAL,C,7.0,0.0,19.0,-1.0,0.167,0.5,0.0,0.0,22.3,11.7,0.0,2.5,0.0,0.0,13.6,-0.1,0.0,-0.1,-0.162,-9.7,-3.2,-12.9,-0.1,none,-2.0120591874543967,-3.4192536845551995,-0.6864035917230363,-2.0910786406786213,-2.012366813226701,-0.45222130454318704,-1.7788972036968567
629,629,Olivier Sarr,24.0,OKC,C,15.0,0.0,98.0,14.8,0.664,0.316,0.789,11.8,28.5,20.5,2.5,0.0,6.6,10.5,12.7,0.2,0.2,0.4,0.186,-2.6,-0.1,-2.6,0.0,none,0.364108336205329,1.0839265427659286,-0.8307261346246804,1.0593960881473068,-0.10505877447455823,-0.3652556690541126,0.20106506482753553
630,630,Jamaree Bouyea,24.0,2TM,PG,9.0,0.0,95.0,1.5,0.375,0.321,0.0,3.4,19.2,11.0,15.9,0.5,0.0,24.3,16.5,-0.3,0.1,-0.3,-0.129,-10.2,-2.0,-12.3,-0.2,none,-1.6360833134576047,-1.5346229254348889,-0.22136428681773893,-1.7923267267382317,-1.9012614905809453,-0.5391869400322614,-1.2708076138436117
631,631,Jamaree Bouyea,24.0,POR,PG,6.0,0.0,57.0,-4.8,0.238,0.381,0.0,3.7,16.7,9.8,19.4,0.0,0.0,27.6,21.6,-0.4,0.0,-0.4,-0.299,-13.0,-4.8,-17.8,-0.2,none,-2.583542515929521,-2.7759422235093245,0.5964634562915773,-3.3313517379463,-2.919726948167041,-0.5391869400322614,-1.9255478182154784
632,632,Jamaree Bouyea,24.0,SAS,PG,3.0,0.0,38.0,11.1,0.786,0.143,0.0,2.8,23.0,12.8,10.7,1.2,0.0,12.5,8.9,0.1,0.0,0.1,0.126,-6.1,2.2,-3.9,0.0,none,-0.19233595730992337,2.189334968788419,-1.4400879824316215,0.5162107900738708,-0.34578697354036264,-0.3652556690541126,0.06034652942104495
633,633,Josh Minott,21.0,MIN,SF,32.0,0.0,91.0,20.4,0.593,0.278,0.389,5.2,15.5,10.6,13.2,2.7,4.9,4.5,21.4,0.2,0.2,0.4,0.222,1.8,3.3,5.1,0.2,none,1.206294293958143,0.4406150817200525,0.5643917800912115,1.3853072669913684,1.3207928661459758,-0.19132439807596371,0.7876794818051311
634,634,Chris Livingston,20.0,MIL,SF,21.0,0.0,90.0,6.9,0.547,0.227,0.182,3.7,21.5,12.8,7.2,1.1,0.0,17.4,13.8,0.0,0.1,0.1,0.027,-7.0,-1.0,-8.0,-0.1,none,-0.823975425624534,0.023821740760753527,-0.6543319155226708,-0.38004495174729835,-1.1050066782863612,-0.45222130454318704,-0.5652930891605497
635,635,Cole Swider,24.0,MIA,SF,18.0,0.0,87.0,7.1,0.54,0.789,0.053,1.3,7.9,4.6,8.8,0.6,1.1,17.1,24.0,-0.2,0.1,-0.1,-0.05,-2.1,-2.4,-4.5,-0.1,none,-0.7938973557047907,-0.03960333286348777,0.981323570695961,-1.077132750941541,-0.45689229618611854,-0.45222130454318704,-0.3064039115905273
636,636,Admiral Schofield,26.0,ORL,PF,23.0,0.0,84.0,6.0,0.484,0.615,0.077,4.2,19.7,11.9,11.6,0.6,0.0,15.7,16.6,-0.1,0.1,0.0,0.006,-4.1,-0.8,-4.9,-0.1,none,-0.959326740263379,-0.5470039218574182,-0.20532844871755604,-0.5701598060730008,-0.5309625112832892,-0.45222130454318704,-0.5441671221229717
637,637,Terquavion Smith,21.0,PHI,PG,16.0,0.0,84.0,14.8,0.539,0.761,0.109,0.0,5.4,2.6,22.1,4.7,0.0,12.7,28.4,0.0,0.1,0.1,0.05,0.3,0.5,0.8,0.1,none,0.364108336205329,-0.04866405766695082,1.6869004471039981,-0.17182392081914788,0.5245380538513919,-0.2782900335650381,0.3461281375182637
638,638,Buddy Boeheim,24.0,DET,SF,10.0,0.0,84.0,9.1,0.509,0.862,0.345,3.9,9.5,6.6,4.8,0.0,1.0,0.0,17.0,0.1,0.0,0.1,0.047,-0.7,-2.8,-3.5,0.0,none,-0.49311665650735703,-0.32048580177084207,-0.1411850963168256,-0.1989831857228197,-0.27171675844319204,-0.3652556690541126,-0.29845719463585824
639,639,Jordan Walsh,19.0,BOS,SF,9.0,1.0,83.0,8.4,0.472,0.6,0.133,6.8,18.7,13.0,7.2,3.0,1.1,15.9,9.9,0.0,0.2,0.2,0.089,-5.6,1.8,-3.8,0.0,none,-0.5983899012264586,-0.6557326194989747,-1.2797296014297947,0.18124652292858537,-0.32726941976607,-0.3652556690541126,-0.5075217813411375
640,640,Jerome Robinson,26.0,GSW,SG,22.0,0.0,81.0,5.7,0.41,0.515,0.333,1.4,6.6,4.0,8.0,0.6,3.3,5.0,20.7,-0.1,0.1,-0.1,-0.04,-6.1,-2.2,-8.3,-0.1,none,-1.0044438451429942,-1.2174975573136828,0.45214091338993295,-0.9866018679293016,-1.1605593396092393,-0.45222130454318704,-0.7281971668580787
641,641,James Bouknight,23.0,CHO,SG,14.0,0.0,81.0,15.9,0.597,0.732,0.049,1.3,11.4,6.2,12.2,0.6,1.2,4.6,23.9,0.1,0.0,0.1,0.062,4.4,-2.2,2.2,0.1,none,0.5295377207639175,0.47685798093390463,0.9652877325957782,-0.06318686120446074,0.783783806691489,-0.2782900335650381,0.40233172436926506
642,642,Wenyen Gabriel,26.0,MEM,PF,5.0,0.0,81.0,2.3,0.351,0.273,0.227,9.1,25.3,16.9,5.3,1.2,2.3,24.8,17.0,-0.3,0.1,-0.2,-0.123,-10.6,-1.9,-12.5,-0.2,none,-1.5157710337786312,-1.7520803207180018,-0.1411850963168256,-1.738008196930888,-1.9382965981295306,-0.5391869400322614,-1.2707546976510231
643,643,Ryan Rollins,21.0,2TM,PG,13.0,0.0,78.0,22.0,0.638,0.148,0.63,2.7,15.4,8.9,25.0,6.0,3.1,18.8,23.0,0.1,0.1,0.3,0.155,0.6,5.1,5.7,0.2,none,1.44691885331609,0.8483476978758894,0.8209651896941343,0.7787503508093648,1.4318981887917317,-0.19132439807596371,0.8559259804018744
644,644,Ryan Rollins,21.0,WAS,PG,10.0,0.0,66.0,22.7,0.631,0.12,0.68,3.2,14.9,8.9,24.0,5.7,3.7,17.7,25.2,0.1,0.1,0.2,0.147,0.6,4.5,5.0,0.1,none,1.5521920980351918,0.7849226242516482,1.1737536278981529,0.7063256443995733,1.302275312371683,-0.2782900335650381,0.8735298788985352
645,645,Ryan Rollins,21.0,MIL,PG,3.0,0.0,12.0,18.5,0.75,0.5,0.0,0.0,17.9,9.1,30.9,8.0,0.0,33.3,10.8,0.0,0.0,0.0,0.199,0.6,8.5,9.2,0.0,none,0.9205526297205812,1.863148875863749,-1.1354070585281508,1.1770862360632177,2.080012570891974,-0.3652556690541126,0.7566895974928763
646,646,R.J. Hampton,22.0,MIA,PG,8.0,2.0,76.0,0.9,0.336,0.571,0.143,3.0,6.0,4.5,13.6,0.0,0.0,16.8,10.5,-0.1,0.0,-0.1,-0.038,-8.1,-1.4,-9.5,-0.1,none,-1.7263175232168348,-1.887991192769947,-1.1835145728286989,-0.9684956913268538,-1.382769984900751,-0.45222130454318704,-1.2668850449310454
647,647,Wendell Moore Jr.,22.0,MIN,SG,25.0,0.0,75.0,8.6,0.5,0.333,0.0,0.0,17.4,9.1,10.9,3.3,1.2,18.2,13.0,-0.1,0.2,0.1,0.052,-6.1,3.3,-2.8,0.0,none,-0.5683118313067154,-0.40203232500200947,-0.7826186203241322,-0.15371774421670006,-0.1420938820231435,-0.3652556690541126,-0.40233834532113555
648,648,Nate Hinton,24.0,HOU,SG,15.0,0.0,75.0,17.6,0.585,0.538,0.192,9.9,21.7,15.7,18.6,1.9,2.5,9.6,17.7,0.2,0.1,0.3,0.187,1.9,1.7,3.6,0.1,none,0.7852013150817362,0.3681292832923481,-0.02893422961554705,1.0684491764485307,1.043029559531586,-0.2782900335650381,0.4929308451956027
649,649,Mouhamed Gueye,21.0,ATL,PF,6.0,0.0,73.0,15.0,0.468,0.391,0.261,14.4,18.6,16.4,7.0,3.3,4.9,3.8,15.2,0.1,0.1,0.2,0.127,-2.1,0.6,-1.5,0.0,none,0.3941864061250723,-0.6919755187128264,-0.4298301821201137,0.5252638783750948,0.09863431704266092,-0.3652556690541126,-0.07816279472403745
650,650,Isaiah Mobley,24.0,CLE,PF,10.0,0.0,72.0,8.1,0.471,0.417,0.042,4.7,10.8,7.8,11.5,1.4,0.0,7.6,16.2,0.0,0.1,0.0,0.032,-4.5,-2.1,-6.6,-0.1,none,-0.6435070061060738,-0.6647933443024377,-0.26947180111828706,-0.33477951024117863,-0.8457609254462641,-0.45222130454318704,-0.5350889819595713
651,651,Boban Marjanović,35.0,HOU,C,14.0,0.0,71.0,21.1,0.56,0.059,0.412,10.5,38.2,24.2,13.9,0.7,2.6,11.1,27.0,0.1,0.1,0.2,0.128,0.2,-0.5,-0.3,0.0,none,1.3115675386772452,0.14161116320577308,1.462398713701441,0.5343169666763188,0.3208449623341727,-0.3652556690541126,0.5675806125901397
652,652,Jason Preston,24.0,UTA,PG,7.0,0.0,71.0,10.5,0.316,0.158,0.0,9.4,16.9,13.2,28.7,1.4,1.3,9.5,12.4,0.0,0.0,0.0,0.026,-2.5,-0.1,-2.6,0.0,none,-0.2825701670691534,-2.0692056888392076,-0.8788336489252282,-0.3890980400485223,-0.10505877447455823,-0.3652556690541126,-0.6816703314017971
653,653,Jett Howard,20.0,ORL,SF,18.0,0.0,67.0,8.6,0.457,0.833,0.133,1.7,10.6,6.1,13.0,1.5,2.8,8.6,22.7,-0.1,0.1,0.0,0.005,-1.4,-0.3,-1.8,0.0,none,-0.5683118313067154,-0.7916434915509198,0.7728576753935863,-0.5792128943742247,0.043081655719782966,-0.3652556690541126,-0.24808075919543385
654,654,Kobi Simmons,26.0,TOR,PG,4.0,0.0,67.0,14.5,0.476,0.381,0.0,1.6,10.1,5.7,24.2,4.3,2.6,4.5,14.0,0.1,0.1,0.1,0.098,-2.6,1.6,-1.0,0.0,none,0.3189912313257139,-0.6194897202851225,-0.6222602393223056,0.2627243176396008,0.19122208591412415,-0.3652556690541126,-0.13901133229701698
655,655,Keyontae Johnson,23.0,OKC,SF,9.0,0.0,66.0,1.6,0.344,0.188,0.0,7.0,9.8,8.4,7.2,0.7,0.0,20.0,13.1,-0.1,0.1,-0.1,-0.068,-7.5,-2.2,-9.8,-0.1,none,-1.6210442784977332,-1.8155053943422432,-0.7665827822239496,-1.2400883403635719,-1.4383226462236292,-0.45222130454318704,-1.222294124365719
656,656,Adama Sanogo,21.0,CHI,PF,9.0,0.0,66.0,21.9,0.558,0.0,0.444,31.6,29.4,30.5,0.0,0.8,0.0,13.4,24.8,0.1,0.1,0.2,0.133,-0.4,-6.3,-6.7,-0.1,none,1.4318798183562182,0.123489713598847,1.1096102754974224,0.5795824081824384,-0.8642784792205569,-0.45222130454318704,0.321343738645197
657,657,Robin Lopez,35.0,MIL,C,16.0,2.0,65.0,6.6,0.453,0.421,0.105,5.2,3.3,4.2,7.8,0.7,3.9,9.1,14.5,0.0,0.0,0.0,0.007,-4.7,-1.4,-6.1,-0.1,none,-0.869092530504149,-0.827886390764772,-0.5420810488213923,-0.5611067177717769,-0.7531731565748009,-0.45222130454318704,-0.667593524830013
658,658,Amari Bailey,19.0,CHO,PG,10.0,0.0,65.0,9.7,0.425,0.333,0.292,10.1,5.3,7.8,15.2,2.3,0.0,12.9,21.1,-0.1,0.0,-0.1,-0.044,-5.2,-3.1,-8.3,-0.1,none,-0.40288244674812695,-1.0815866852617373,0.516284265790664,-1.0228142211341973,-1.1605593396092393,-0.45222130454318704,-0.6006299552509705
659,659,Moussa Diabaté,22.0,LAC,C,11.0,0.0,64.0,24.7,0.576,0.0,0.737,27.4,15.4,21.2,8.6,3.9,1.4,7.4,18.6,0.2,0.1,0.3,0.25,4.0,-0.5,3.5,0.1,none,1.8529727972326253,0.2865827600611808,0.11538831328609729,1.6387937394256382,1.0245120057572934,-0.2782900335650381,0.7733265970329662
660,660,Jack White,26.0,MEM,SF,4.0,0.0,64.0,1.1,0.188,0.625,0.0,6.6,14.2,10.3,2.0,3.1,1.5,11.1,12.1,-0.2,0.1,-0.1,-0.1,-9.1,-1.2,-10.3,-0.1,none,-1.6962394532970915,-3.228978463682476,-0.9269411632257764,-1.5297871660027373,-1.5309104150950923,-0.45222130454318704,-1.56084632764106
661,661,Kendall Brown,20.0,IND,SG,15.0,0.0,63.0,7.6,0.567,0.133,0.533,5.4,3.6,4.5,9.3,0.0,0.0,9.7,13.7,0.1,0.0,0.1,0.045,-4.2,-2.6,-6.8,-0.1,none,-0.7187021809054323,0.20503623683001337,-0.6703677536228537,-0.21708936232526757,-0.8827960329948494,-0.45222130454318704,-0.45602339959359606
662,662,Ish Wainright,29.0,2TM,SF,11.0,0.0,62.0,8.9,0.462,0.833,0.083,5.8,20.8,12.7,2.0,3.2,1.5,7.4,18.5,0.0,0.1,0.0,0.029,-2.9,0.5,-2.4,0.0,none,-0.5231947264271003,-0.7463398675336046,0.09935247518591439,-0.36193877514485046,-0.0680236669259729,-0.3652556690541126,-0.3275667049832877
663,663,Ish Wainright,29.0,POR,SF,7.0,0.0,46.0,10.2,0.53,0.889,0.111,0.0,23.3,11.0,0.0,2.1,2.0,5.0,18.4,0.0,0.1,0.1,0.054,-1.2,0.6,-0.6,0.0,none,-0.32768727194876857,-0.1302105808981182,0.0833166370857315,-0.1356115676142522,0.26529230101129475,-0.3652556690541126,-0.10169269190303754
664,664,Ish Wainright,29.0,PHO,SF,4.0,0.0,16.0,5.2,0.25,0.667,0.0,22.3,13.4,17.7,7.6,6.1,0.0,14.3,19.0,0.0,0.0,0.0,-0.042,-7.8,0.3,-7.5,0.0,none,-1.0796390199423525,-2.6672135258677683,0.1795316656868277,-1.0047080445317496,-1.012418909414898,-0.3652556690541126,-0.9916172505206756
665,665,Keon Johnson,21.0,BRK,SG,5.0,0.0,61.0,13.1,0.59,0.476,0.571,5.2,7.4,6.3,6.9,2.4,1.5,16.0,22.2,0.0,0.1,0.1,0.068,-1.6,-1.1,-2.7,0.0,none,0.10844474188751027,0.41343290730966337,0.6926784848926729,-0.0088683313971171,-0.12357632824885091,-0.3652556690541126,0.11947596756496097
666,666,Braxton Key,26.0,DEN,SF,20.0,0.0,60.0,16.5,0.536,0.294,0.471,5.7,26.9,16.6,18.8,1.7,1.4,4.6,15.7,0.1,0.1,0.2,0.18,0.5,1.6,2.1,0.1,none,0.6197719305231475,-0.07584623207733994,-0.3496509916192004,1.0050775583399632,0.7652662529171962,-0.2782900335650381,0.28105474741978803
667,667,Jermaine Samuels,25.0,HOU,SF,14.0,0.0,60.0,15.1,0.672,0.143,0.143,5.3,18.1,11.6,7.0,0.8,3.1,0.0,10.5,0.1,0.1,0.2,0.178,-0.3,1.1,0.8,0.0,none,0.4092254410849439,1.156412341193633,-1.1835145728286989,0.9869713817375152,0.5245380538513919,-0.3652556690541126,0.2547294959974454
668,668,Colin Castleton,23.0,LAL,C,16.0,0.0,59.0,13.0,0.644,0.0,0.375,11.9,10.8,11.3,6.8,1.6,0.0,13.9,15.8,0.1,0.0,0.2,0.128,-3.9,-1.4,-5.2,0.0,none,0.09340570692763865,0.9027120466966677,-0.3336151535190175,0.5343169666763188,-0.5865151726061671,-0.3652556690541126,0.040841454186887956
669,669,TyTy Washington Jr.,22.0,MIL,PG,11.0,0.0,56.0,4.6,0.35,0.3,0.0,2.0,7.7,4.9,11.4,2.6,0.0,9.1,17.0,-0.1,0.1,-0.1,-0.072,-7.1,-1.0,-8.2,-0.1,none,-1.1698732297015828,-1.7611410455214649,-0.1411850963168256,-1.2763006935684673,-1.1420417858349465,-0.45222130454318704,-0.9904605259144122
670,670,Dereon Seabron,23.0,NOP,SG,6.0,0.0,55.0,9.2,0.448,0.154,0.462,2.0,12.0,7.1,11.2,1.8,1.8,0.0,12.4,0.0,0.1,0.1,0.087,-2.7,1.2,-1.5,0.0,none,-0.4780776215474854,-0.8731900147820872,-0.8788336489252282,0.1631403463261375,0.09863431704266092,-0.3652556690541126,-0.3889303818233525
671,671,Juan Toscano-Anderson,30.0,SAC,SF,11.0,0.0,53.0,2.5,0.292,0.333,0.0,8.3,21.6,14.8,9.0,0.9,1.7,14.3,11.3,-0.1,0.1,0.0,-0.024,-8.7,-0.6,-9.4,-0.1,none,-1.485692963858888,-2.286663084122321,-1.0552278680272376,-0.8417524551097189,-1.3642524311264583,-0.45222130454318704,-1.2476350177979685
672,672,Leonard Miller,20.0,MIN,SF,17.0,0.0,52.0,27.0,0.694,0.25,0.1,11.5,31.3,21.8,25.5,1.9,1.7,4.6,18.6,0.2,0.1,0.3,0.323,5.9,3.7,9.6,0.2,none,2.198870601309674,1.3557482868698187,0.11538831328609729,2.2996691854149853,2.1540827859891447,-0.19132439807596371,1.322072462465626
673,673,Seth Lundy,23.0,ATL,SF,9.0,0.0,52.0,0.0,0.373,0.765,0.235,2.0,13.1,7.3,0.0,0.0,0.0,5.1,15.8,-0.1,0.0,-0.1,-0.092,-7.7,-5.0,-12.7,-0.1,none,-1.86166883785568,-1.5527443750418148,-0.3336151535190175,-1.457362459592946,-1.9753317056781157,-0.45222130454318704,-1.2721573060384601
674,674,David Duke Jr.,24.0,SAS,SG,4.0,0.0,51.0,16.2,0.673,0.333,0.167,4.2,17.1,10.6,14.6,1.9,0.0,13.4,18.5,0.1,0.0,0.1,0.119,-0.1,1.4,1.4,0.0,none,0.5746548256435323,1.165473065997096,0.09935247518591439,0.45283917196530327,0.6356433764971477,-0.3652556690541126,0.42711787437248017
675,675,Daishen Nix,21.0,MIN,PG,15.0,0.0,50.0,12.3,0.507,0.708,0.25,2.4,4.3,3.4,17.8,4.9,0.0,15.8,28.0,-0.1,0.1,0.0,0.014,-2.8,1.4,-1.4,0.0,none,-0.011867537791463021,-0.3386072513777682,1.6227570947032677,-0.49773509966320945,0.11715187081695358,-0.3652556690541126,0.08774056793894465
676,676,Jay Huff,25.0,DEN,C,20.0,0.0,49.0,18.5,0.724,0.6,0.133,4.7,19.8,12.4,5.6,2.0,5.2,5.9,15.0,0.1,0.1,0.2,0.212,-0.3,1.6,1.3,0.0,none,0.9205526297205812,1.62757003097371,-0.4619018583204789,1.2947763839791289,0.6171258227228551,-0.3652556690541126,0.6054778900036139
677,677,Hunter Tyson,23.0,DEN,PF,18.0,0.0,48.0,6.0,0.5,0.7,0.0,2.4,18.0,10.4,5.6,1.0,0.0,9.1,20.0,0.0,0.1,0.0,0.007,-6.8,-2.1,-8.9,-0.1,none,-0.959326740263379,-0.40203232500200947,0.3398900466886544,-0.5611067177717769,-1.2716646622549952,-0.45222130454318704,-0.5510769505244488
678,678,James Johnson,36.0,IND,PF,9.0,0.0,47.0,5.0,0.368,0.2,0.2,2.4,7.2,4.8,18.6,5.0,1.7,31.5,14.2,-0.1,0.1,0.0,-0.05,-8.0,2.2,-5.8,0.0,none,-1.1097170898620958,-1.59804799905913,-0.5901885631219403,-1.077132750941541,-0.6976204952519229,-0.3652556690541126,-0.9063270945484572
679,679,DaQuan Jeffries,26.0,NYK,SG,17.0,0.0,46.0,3.1,0.391,0.588,0.118,0.0,12.2,6.1,14.9,0.0,2.0,14.4,19.6,-0.1,0.0,-0.1,-0.087,-5.6,-2.5,-8.1,-0.1,none,-1.395458754099658,-1.38965132857948,0.275746694287924,-1.4120970180868262,-1.1235242320606538,-0.45222130454318704,-0.9162009905136469
680,680,Ryan Arcidiacono,29.0,NYK,PG,20.0,0.0,45.0,-2.0,0.0,1.0,0.0,0.0,20.0,10.0,10.4,2.2,0.0,25.0,7.7,-0.1,0.1,-0.1,-0.089,-11.5,1.9,-9.6,-0.1,none,-2.1624495370531136,-4.932394726733527,-1.6325180396338137,-1.4302031946892741,-1.4012875386750436,-0.45222130454318704,-2.00184572355466
681,681,Frank Ntilikina,25.0,CHO,PG,5.0,0.0,43.0,0.0,0.253,0.889,0.222,2.5,13.5,7.8,11.5,0.0,0.0,9.2,11.2,-0.1,0.0,-0.1,-0.099,-10.0,-3.4,-13.4,-0.1,none,-1.86166883785568,-2.640031351457379,-1.0712637061274204,-1.5207340777015135,-2.1049545820981646,-0.45222130454318704,-1.6084789766305576
682,682,Oscar Tshiebwe,24.0,IND,PF,8.0,0.0,42.0,24.8,0.553,0.0,0.4,21.6,21.6,21.6,6.4,2.2,1.9,0.0,23.5,0.1,0.0,0.2,0.221,4.5,-2.3,2.2,0.0,none,1.8680118321924972,0.07818608958153178,0.9011443801950477,1.3762541786901443,0.783783806691489,-0.3652556690541126,0.7736874363827663
683,683,D'Moi Hodge,25.0,LAL,SG,7.0,0.0,41.0,6.1,0.441,0.8,0.133,0.0,0.0,0.0,15.6,1.2,2.1,5.9,17.8,0.0,0.0,0.0,-0.019,-3.7,-2.6,-6.3,0.0,none,-0.9442877053035075,-0.9366150884063285,-0.012898391515364154,-0.7964870136035992,-0.7902082641233862,-0.3652556690541126,-0.6409586886677163
684,684,Greg Brown III,22.0,DAL,PF,6.0,0.0,40.0,10.5,0.501,0.273,0.818,8.2,16.3,12.3,13.0,0.0,8.8,21.1,20.3,0.0,0.0,0.0,0.0,-5.0,0.6,-4.4,0.0,none,-0.2825701670691534,-0.39297160019854643,0.3879975609892025,-0.6244783358803444,-0.438374742411826,-0.3652556690541126,-0.2859421589374634
685,685,Taze Moore,25.0,POR,SG,4.0,0.0,40.0,11.8,0.453,0.368,0.105,10.6,11.9,11.2,20.4,2.5,0.0,13.1,24.3,0.0,0.0,0.0,-0.017,-2.5,-0.6,-3.1,0.0,none,-0.08706271259082143,-0.827886390764772,1.0294310849965091,-0.7783808370011512,-0.1976465433460215,-0.3652556690541126,-0.20446684462672826
686,686,Alex Fudge,20.0,2TM,SF,6.0,0.0,40.0,9.8,0.472,0.333,0.133,11.3,2.7,6.9,0.0,3.6,0.0,11.2,19.2,0.0,0.0,0.0,-0.007,-3.7,-1.5,-5.2,0.0,none,-0.3878434117882551,-0.6557326194989747,0.21160334188719296,-0.687849953988912,-0.5865151726061671,-0.3652556690541126,-0.41193224750820473
687,687,Alex Fudge,20.0,LAL,SF,4.0,0.0,14.0,-1.9,0.291,0.333,0.333,16.7,0.0,7.9,0.0,0.0,0.0,12.7,24.3,-0.1,0.0,-0.1,-0.222,-9.9,-8.3,-18.1,-0.1,none,-2.147410502093242,-2.295723808925784,1.0294310849965091,-2.6342639387520568,-2.975279609489919,-0.45222130454318704,-1.57924467980128
688,688,Alex Fudge,20.0,DAL,SF,2.0,0.0,26.0,16.2,0.611,0.333,0.0,8.4,4.2,6.3,0.0,5.5,0.0,10.0,16.5,0.0,0.0,0.1,0.108,-0.4,2.1,1.7,0.0,none,0.5746548256435323,0.6037081281823873,-0.22136428681773893,0.3532552006518401,0.6911960378200257,-0.3652556690541126,0.27269903940432233
